ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
21923,HY300040,06/14/2015 12:05:00 AM,042XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0921,009,14,58,01A,1155724,1876183,2015,08/17/2015 03:03:40 PM,41.816040159,-87.70428986,"(41.816040159, -87.70428986)"
21918,HY300195,06/14/2015 12:35:00 AM,044XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,12,61,01A,1164758,1875344,2015,08/17/2015 03:03:40 PM,41.813551593,-87.671174895,"(41.813551593, -87.671174895)"
21925,HY301340,06/14/2015 10:16:00 PM,044XX N BROADWAY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1913,019,46,3,01A,1168483,1929833,2015,08/17/2015 03:03:40 PM,41.962993658,-87.655933554,"(41.962993658, -87.655933554)"
21926,HY301103,06/15/2015 01:11:00 AM,009XX N LOREL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1524,015,37,25,01A,1140500,1905816,2015,08/17/2015 03:03:40 PM,41.89764948,-87.759408897,"(41.89764948, -87.759408897)"
21927,HY302907,06/16/2015 04:31:00 AM,079XX S MARYLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,8,44,01A,1183282,1852452,2015,08/17/2015 03:03:40 PM,41.750322112,-87.603940546,"(41.750322112, -87.603940546)"
21929,HY303888,06/16/2015 06:12:00 PM,014XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1011,010,24,29,01A,1152274,1892860,2015,08/17/2015 03:03:40 PM,41.86187256,-87.716505967,"(41.86187256, -87.716505967)"
21928,HY304267,06/16/2015 10:44:00 PM,034XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1153407,1899804,2015,08/17/2015 03:03:40 PM,41.880905236,-87.71216242,"(41.880905236, -87.71216242)"
21930,HY305676,06/17/2015 11:38:00 PM,041XX W CULLERTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1012,010,24,29,01A,1149012,1890098,2015,08/17/2015 03:03:40 PM,41.854356979,-87.728551754,"(41.854356979, -87.728551754)"
21931,HY305722,06/18/2015 12:24:00 AM,044XX N MAGNOLIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1913,019,46,3,01A,1167113,1929571,2015,08/17/2015 03:03:40 PM,41.96230433,-87.660978081,"(41.96230433, -87.660978081)"
21932,HY306393,06/18/2015 03:02:00 PM,079XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,44,01A,1182269,1852606,2015,08/17/2015 03:03:40 PM,41.75076821,-87.607647841,"(41.75076821, -87.607647841)"
21933,HY306882,06/18/2015 10:33:00 PM,066XX S CHAMPLAIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0321,003,20,42,01A,1181709,1861100,2015,08/17/2015 03:03:40 PM,41.774089562,-87.609437992,"(41.774089562, -87.609437992)"
21934,HY306914,06/18/2015 10:46:00 PM,079XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0623,006,6,44,01A,1177670,1852214,2015,08/17/2015 03:03:40 PM,41.749797723,-87.624512495,"(41.749797723, -87.624512495)"
21935,HY308808,06/20/2015 12:02:00 PM,084XX S COLFAX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0423,004,7,46,01A,1194964,1849614,2015,08/17/2015 03:03:40 PM,41.742254682,-87.561226467,"(41.742254682, -87.561226467)"
21936,HY309544,06/20/2015 11:15:00 PM,042XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,37,23,01A,1147822,1907660,2015,08/17/2015 03:03:40 PM,41.902572053,-87.732468298,"(41.902572053, -87.732468298)"
21937,HY309931,06/21/2015 10:10:00 AM,001XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1512,015,29,25,01A,1138573,1900561,2015,08/17/2015 03:03:40 PM,41.883264252,-87.766614133,"(41.883264252, -87.766614133)"
21939,HY312799,06/23/2015 02:06:00 PM,075XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,8,69,01A,1184197,1855275,2015,08/17/2015 03:03:40 PM,41.758047375,-87.600499493,"(41.758047375, -87.600499493)"
21940,HY313340,06/23/2015 08:57:00 PM,002XX E 35TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0211,002,2,35,01A,1178598,1881840,2015,08/17/2015 03:03:40 PM,41.831073285,-87.620211441,"(41.831073285, -87.620211441)"
21941,HY313549,06/24/2015 12:49:00 AM,004XX W 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0732,007,17,69,01A,1174817,1855205,2015,08/31/2015 03:38:55 PM,41.758069413,-87.634878071,"(41.758069413, -87.634878071)"
21942,HY314835,06/25/2015 12:35:00 AM,014XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1011,010,24,29,01A,1151940,1892894,2015,08/17/2015 03:03:40 PM,41.861972438,-87.71773114,"(41.861972438, -87.71773114)"
21943,HY315707,06/25/2015 05:25:00 PM,059XX N RIDGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CAR WASH,false,false,2012,020,40,77,01A,1164443,1939628,2015,08/17/2015 03:03:40 PM,41.989958168,-87.670508463,"(41.989958168, -87.670508463)"
22090,HY317118,06/26/2015 07:00:00 AM,026XX W 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0835,008,18,70,01A,,,2015,09/17/2015 11:37:18 AM,,,
21944,HY317686,06/27/2015 04:08:00 AM,045XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0924,009,20,61,01A,1165439,1874613,2015,08/17/2015 03:03:40 PM,41.811531219,-87.668697679,"(41.811531219, -87.668697679)"
21947,HY317652,06/27/2015 02:20:00 PM,026XX W 51ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0923,009,14,63,01A,1159740,1870754,2015,08/17/2015 03:03:40 PM,41.801060677,-87.6897074,"(41.801060677, -87.6897074)"
21945,HY318463,06/27/2015 07:43:00 PM,073XX S DORCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,false,false,0324,003,5,43,01A,1186809,1856673,2015,08/17/2015 03:03:40 PM,41.76182216,-87.590882696,"(41.76182216, -87.590882696)"
21946,HY319421,06/28/2015 02:38:00 PM,099XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0511,005,9,49,01A,1178012,1839088,2015,08/17/2015 03:03:40 PM,41.713770588,-87.623655857,"(41.713770588, -87.623655857)"
21948,HY320151,06/29/2015 04:11:00 AM,019XX N ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1421,014,1,22,01A,1158728,1912739,2015,08/17/2015 03:03:40 PM,41.91629263,-87.692269133,"(41.91629263, -87.692269133)"
21950,HY321551,06/30/2015 02:28:00 AM,043XX W FLOURNOY ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1131,011,24,26,01A,1147625,1896685,2015,08/17/2015 03:03:40 PM,41.872459213,-87.733473728,"(41.872459213, -87.733473728)"
21951,HY322797,06/30/2015 11:38:00 PM,111XX S HAMLET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2234,022,34,75,01A,1168141,1830823,2015,08/17/2015 03:03:40 PM,41.691307675,-87.660043802,"(41.691307675, -87.660043802)"
21952,HY324033,07/01/2015 10:18:00 PM,036XX W 16TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1014,010,24,29,01A,1152199,1891796,2015,08/17/2015 03:03:40 PM,41.858954299,-87.716809329,"(41.858954299, -87.716809329)"
21953,HY324513,07/02/2015 07:30:00 PM,132XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0533,005,9,54,01A,1186022,1818065,2015,08/17/2015 03:03:40 PM,41.655895809,-87.594980408,"(41.655895809, -87.594980408)"
21954,HY325121,07/02/2015 09:06:00 PM,027XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1031,010,22,30,01A,1149489,1885568,2015,08/17/2015 03:03:40 PM,41.841916851,-87.726918365,"(41.841916851, -87.726918365)"
21956,HY325478,07/03/2015 01:00:00 AM,048XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0933,009,20,61,01A,1166824,1872544,2015,08/17/2015 03:03:40 PM,41.805824145,-87.663676702,"(41.805824145, -87.663676702)"
21955,HY325525,07/03/2015 01:20:00 AM,091XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2221,022,21,73,01A,1167278,1844015,2015,08/17/2015 03:03:40 PM,41.727527094,-87.662827263,"(41.727527094, -87.662827263)"
21957,HY326221,07/03/2015 05:31:00 PM,043XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0215,002,3,38,01A,1179158,1876261,2015,08/17/2015 03:03:40 PM,41.815751294,-87.618327133,"(41.815751294, -87.618327133)"
22002,HY346207,07/04/2015 04:00:00 PM,083XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,0632,006,8,44,01A,1183675,1849896,2015,08/20/2015 04:14:54 PM,41.743299025,-87.602579976,"(41.743299025, -87.602579976)"
21958,HY327907,07/05/2015 01:19:00 AM,077XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0421,004,7,43,01A,1197240,1854764,2015,08/17/2015 03:03:40 PM,41.756330319,-87.552716204,"(41.756330319, -87.552716204)"
21964,HY327794,07/05/2015 01:56:00 AM,011XX N HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1112,011,27,23,01A,1149846,1907257,2015,08/17/2015 03:03:40 PM,41.901427038,-87.725044239,"(41.901427038, -87.725044239)"
21961,HY328047,07/05/2015 04:04:00 AM,044XX N KIMBALL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1723,017,33,14,01A,1152918,1929399,2015,09/10/2015 11:41:00 AM,41.962126133,-87.713172111,"(41.962126133, -87.713172111)"
21963,HY328164,07/05/2015 05:00:00 AM,011XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,1135,011,28,29,01A,1157197,1894986,2015,08/17/2015 03:03:40 PM,41.867608045,-87.698376638,"(41.867608045, -87.698376638)"
21960,HY328200,07/05/2015 06:10:00 AM,088XX S BISHOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2222,022,21,71,01A,1168214,1846076,2015,08/17/2015 03:03:40 PM,41.733162723,-87.659339424,"(41.733162723, -87.659339424)"
21959,HY328200,07/05/2015 07:00:00 AM,088XX S BISHOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2222,022,21,71,01A,1168214,1846076,2015,08/17/2015 03:03:40 PM,41.733162723,-87.659339424,"(41.733162723, -87.659339424)"
21962,HY328791,07/05/2015 05:00:00 PM,092XX S HARPER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,0413,004,8,48,01A,1188061,1844010,2015,08/17/2015 03:03:40 PM,41.727043911,-87.586696743,"(41.727043911, -87.586696743)"
21965,HY330255,07/06/2015 05:32:00 PM,080XX S PAXTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,8,46,01A,1192255,1852165,2015,08/17/2015 03:03:40 PM,41.749321118,-87.571069245,"(41.749321118, -87.571069245)"
21966,HY330978,07/07/2015 10:51:00 AM,020XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,8,43,01A,1191097,1852990,2015,08/17/2015 03:03:40 PM,41.751613063,-87.575285908,"(41.751613063, -87.575285908)"
21967,HY332064,07/08/2015 03:09:00 AM,032XX W HURON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1154479,1904478,2015,08/17/2015 03:03:40 PM,41.893709795,-87.708101045,"(41.893709795, -87.708101045)"
21968,HY332515,07/08/2015 05:31:00 PM,080XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0623,006,6,44,01A,1180294,1851885,2015,08/17/2015 03:03:40 PM,41.748835188,-87.614907186,"(41.748835188, -87.614907186)"
21969,HY334393,07/09/2015 09:58:00 PM,052XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0935,009,3,61,01A,1172191,1870111,2015,08/24/2015 03:27:20 PM,41.799031303,-87.644064187,"(41.799031303, -87.644064187)"
21970,HY334449,07/09/2015 10:24:00 PM,066XX S BLACKSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0321,003,5,42,01A,1187327,1861451,2015,08/17/2015 03:03:40 PM,41.774921124,-87.588832615,"(41.774921124, -87.588832615)"
22019,HY335410,07/10/2015 05:04:00 PM,023XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,1223,012,2,28,01A,,,2015,08/17/2015 03:03:40 PM,,,
21971,HY335770,07/10/2015 11:55:00 PM,075XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,69,01A,1182202,1855113,2015,08/17/2015 03:03:40 PM,41.757649233,-87.607815887,"(41.757649233, -87.607815887)"
21981,F218264,07/11/2015 01:45:00 AM,003XX N LOREL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1523,015,28,25,01A,1140650,1901706,2015,08/17/2015 03:03:40 PM,41.886368384,-87.758959007,"(41.886368384, -87.758959007)"
21973,HY335962,07/11/2015 03:30:00 AM,002XX S LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1141751,1898753,2015,08/17/2015 03:03:40 PM,41.878244691,-87.754988896,"(41.878244691, -87.754988896)"
21972,HY335913,07/11/2015 03:39:00 AM,068XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0731,007,6,69,01A,1177012,1859649,2015,08/17/2015 03:03:40 PM,41.770215063,-87.626699872,"(41.770215063, -87.626699872)"
21975,HY336496,07/11/2015 02:38:00 PM,009XX E 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0314,003,20,42,01A,1183882,1863441,2015,08/17/2015 03:03:40 PM,41.78046301,-87.601399238,"(41.78046301, -87.601399238)"
21974,HY336431,07/11/2015 02:38:00 PM,077XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1194533,1854191,2015,08/17/2015 03:03:40 PM,41.754824938,-87.562655411,"(41.754824938, -87.562655411)"
21976,HY337858,07/12/2015 05:21:00 PM,083XX S BAKER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0424,004,7,46,01A,1198158,1849872,2015,08/17/2015 03:03:40 PM,41.742883417,-87.549515319,"(41.742883417, -87.549515319)"
21977,HY338482,07/13/2015 04:58:00 AM,024XX S SAWYER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1024,010,22,30,01A,1155078,1887705,2015,08/17/2015 03:03:40 PM,41.847670913,-87.706351061,"(41.847670913, -87.706351061)"
21978,HY342105,07/15/2015 06:30:00 PM,063XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,2512,025,29,19,01A,1133601,1915262,2015,08/17/2015 03:03:40 PM,41.923694334,-87.78452659,"(41.923694334, -87.78452659)"
21979,HY342285,07/15/2015 09:00:00 PM,049XX W HUBBARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,1532,015,28,25,01A,1143318,1902558,2015,08/17/2015 03:03:40 PM,41.888656952,-87.749140044,"(41.888656952, -87.749140044)"
21980,HY342488,07/16/2015 12:17:00 AM,013XX N LOCKWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2532,025,37,25,01A,1140785,1908250,2015,08/17/2015 03:03:40 PM,41.904323426,-87.758302186,"(41.904323426, -87.758302186)"
21982,HY343941,07/17/2015 04:43:00 AM,036XX N ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1732,017,35,16,01A,1152407,1924075,2015,08/17/2015 03:03:40 PM,41.947526838,-87.715192046,"(41.947526838, -87.715192046)"
22015,HY281912,07/17/2015 07:13:00 AM,039XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1150109,1897399,2015,08/17/2015 03:03:40 PM,41.874370513,-87.724335186,"(41.874370513, -87.724335186)"
21983,HY344413,07/17/2015 02:30:00 PM,020XX W ARTHUR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2412,024,50,2,01A,1161593,1943155,2015,08/17/2015 03:03:40 PM,41.99969642,-87.680892445,"(41.99969642, -87.680892445)"
21984,HY344710,07/17/2015 05:23:00 PM,046XX N KOSTNER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1722,017,45,16,01A,1146003,1930488,2015,12/09/2015 04:02:29 PM,41.965248952,-87.73856815,"(41.965248952, -87.73856815)"
21985,HY344710,07/17/2015 05:23:00 PM,046XX N KOSTNER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1722,017,45,16,01A,1146003,1930488,2015,12/09/2015 04:02:29 PM,41.965248952,-87.73856815,"(41.965248952, -87.73856815)"
21988,HY345202,07/18/2015 01:20:00 AM,035XX W GRENSHAW ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,29,01A,1152944,1894829,2015,08/17/2015 03:03:40 PM,41.867262482,-87.713994347,"(41.867262482, -87.713994347)"
10156667,HY345298,07/18/2015 03:17:00 AM,0000X W WACKER DR,0142,HOMICIDE,RECKLESS HOMICIDE,STREET,false,false,0111,001,42,32,01B,1175712,1902172,2015,08/17/2015 03:03:40 PM,41.88693095,-87.63018934,"(41.88693095, -87.63018934)"
21989,HY345337,07/18/2015 04:59:00 AM,074XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0732,007,17,69,01A,1174584,1855507,2015,08/17/2015 03:03:40 PM,41.758903325,-87.635723013,"(41.758903325, -87.635723013)"
21990,HY346232,07/19/2015 12:01:00 AM,005XX N AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,27,23,01A,1150629,1903229,2015,08/17/2015 03:03:40 PM,41.890358524,-87.722273552,"(41.890358524, -87.722273552)"
21991,HY348984,07/20/2015 11:40:00 PM,074XX N ROGERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2422,024,49,1,01A,1163384,1949317,2015,08/17/2015 03:03:40 PM,42.01656745,-87.674129267,"(42.01656745, -87.674129267)"
21992,HY350286,07/21/2015 09:39:00 PM,059XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0232,002,20,40,01A,1177289,1865734,2015,08/17/2015 03:03:40 PM,41.78690669,-87.625500912,"(41.78690669, -87.625500912)"
21993,HY354142,07/24/2015 06:45:00 PM,012XX S KOLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1147580,1894006,2015,08/17/2015 03:03:40 PM,41.865108577,-87.73370765,"(41.865108577, -87.73370765)"
21994,HY354568,07/25/2015 12:47:00 AM,049XX W HUBBARD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1143338,1902559,2015,08/17/2015 03:03:40 PM,41.888659323,-87.749066571,"(41.888659323, -87.749066571)"
21995,HY355695,07/25/2015 11:22:00 PM,011XX E 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0324,003,5,69,01A,1184969,1856838,2015,08/17/2015 03:03:40 PM,41.762318317,-87.597621239,"(41.762318317, -87.597621239)"
21996,HY355926,07/26/2015 02:34:00 AM,006XX N AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1122,011,27,23,01A,1150608,1904047,2015,08/17/2015 03:03:40 PM,41.892603612,-87.722329283,"(41.892603612, -87.722329283)"
21997,HY355926,07/26/2015 02:34:00 AM,006XX N AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1122,011,27,23,01A,1150608,1904047,2015,08/17/2015 03:03:40 PM,41.892603612,-87.722329283,"(41.892603612, -87.722329283)"
21998,HY356151,07/26/2015 10:14:00 AM,081XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0422,004,7,46,01A,1195916,1851566,2015,08/17/2015 03:03:40 PM,41.747587631,-87.557673948,"(41.747587631, -87.557673948)"
21999,HY356849,07/26/2015 08:28:00 PM,028XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1031,010,22,30,01A,1148849,1884730,2015,08/17/2015 03:03:40 PM,41.839629644,-87.72928862,"(41.839629644, -87.72928862)"
22001,HY359179,07/28/2015 02:58:00 PM,016XX W VAN BUREN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1231,012,2,28,01A,1165371,1898226,2015,11/26/2015 03:54:17 PM,41.876329051,-87.668276406,"(41.876329051, -87.668276406)"
22006,HY361399,07/30/2015 04:00:00 AM,003XX E 120TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0532,005,9,53,01A,1180212,1825451,2015,08/17/2015 03:03:40 PM,41.676298724,-87.616014618,"(41.676298724, -87.616014618)"
22011,HY362660,07/31/2015 12:10:00 AM,089XX S HOUSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0424,004,10,46,01A,1198074,1846300,2015,08/17/2015 03:03:40 PM,41.733083674,-87.549942225,"(41.733083674, -87.549942225)"
22012,HY365437,08/02/2015 01:38:00 AM,048XX W KAMERLING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2533,025,37,25,01A,1143890,1908544,2015,08/17/2015 03:03:40 PM,41.905072512,-87.746889161,"(41.905072512, -87.746889161)"
22013,HY365746,08/02/2015 05:00:00 AM,117XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0522,005,34,53,01A,1177366,1827100,2015,08/17/2015 03:03:40 PM,41.680888377,-87.626382106,"(41.680888377, -87.626382106)"
22014,HY365558,08/02/2015 09:40:00 AM,043XX S LAKE SHORE DR SB,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0222,002,4,36,01A,1185538,1876584,2015,08/17/2015 03:03:40 PM,41.81648957,-87.594914218,"(41.81648957, -87.594914218)"
22024,HY362815,08/03/2015 12:01:00 AM,043XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,12,61,01A,1165075,1875890,2015,08/17/2015 03:03:40 PM,41.81504317,-87.669996658,"(41.81504317, -87.669996658)"
22025,HY364159,08/04/2015 12:01:00 AM,010XX W 14TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,false,false,1232,012,25,28,01A,1169715,1893570,2015,08/17/2015 03:03:40 PM,41.863459158,-87.652462374,"(41.863459158, -87.652462374)"
22016,HY369622,08/05/2015 06:55:00 AM,075XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,006,18,67,01A,1164331,1854706,2015,08/17/2015 03:03:40 PM,41.756927283,-87.673322259,"(41.756927283, -87.673322259)"
22017,HY370813,08/05/2015 11:49:00 PM,011XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1138796,1907229,2015,08/17/2015 03:03:40 PM,41.901558034,-87.765633246,"(41.901558034, -87.765633246)"
22018,HY370898,08/06/2015 02:29:00 AM,013XX W 108TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2234,022,34,75,01A,1169296,1832814,2015,08/17/2015 03:03:40 PM,41.696746452,-87.655757884,"(41.696746452, -87.655757884)"
22020,HY371882,08/06/2015 06:52:00 PM,109XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2233,022,34,49,01A,1174576,1832444,2015,08/17/2015 03:03:40 PM,41.695615506,-87.636436642,"(41.695615506, -87.636436642)"
22021,HY371882,08/06/2015 07:43:00 PM,109XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2233,022,34,49,01A,1174576,1832444,2015,08/17/2015 03:03:40 PM,41.695615506,-87.636436642,"(41.695615506, -87.636436642)"
22022,HY372265,08/07/2015 02:42:00 AM,001XX E 117TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0532,005,9,53,01A,1179244,1827364,2015,08/17/2015 03:03:40 PM,41.68157034,-87.619499704,"(41.68157034, -87.619499704)"
22023,HY373507,08/07/2015 11:52:00 PM,064XX S JUSTINE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0725,007,17,67,01A,1167110,1862121,2015,08/17/2015 03:03:40 PM,41.777216063,-87.662925863,"(41.777216063, -87.662925863)"
22026,HY375951,08/09/2015 11:26:00 PM,015XX S KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1147971,1892066,2015,08/17/2015 03:03:40 PM,41.859777475,-87.732322122,"(41.859777475, -87.732322122)"
22027,HY374842,08/10/2015 01:49:00 PM,012XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1153240,1893884,2015,08/17/2015 03:03:40 PM,41.864663432,-87.712932753,"(41.864663432, -87.712932753)"
22221,HY378628,08/11/2015 12:01:00 AM,032XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0821,008,14,58,01A,,,2015,12/16/2015 03:54:39 PM,,,
22028,HY378773,08/11/2015 11:33:00 PM,007XX E 131ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,false,false,0533,005,9,54,01A,1183788,1818527,2015,08/19/2015 03:57:18 PM,41.657215827,-87.603140417,"(41.657215827, -87.603140417)"
22029,HY380282,08/13/2015 03:10:00 AM,002XX W 93RD PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0634,006,21,49,01A,1176164,1843150,2015,08/20/2015 04:17:37 PM,41.724958867,-87.630302412,"(41.724958867, -87.630302412)"
22030,HY380866,08/13/2015 03:42:00 PM,046XX S WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0922,009,12,58,01A,1161154,1873630,2015,08/20/2015 04:17:37 PM,41.808923611,-87.684442113,"(41.808923611, -87.684442113)"
